,date,content,title,score
769,2021-01-27 23:48:08,"Não recebo o e-mail com o código para verificação em duas etapas. Tenho urgência em usar o site. Solucionem, por favor.",ERRO na verificação em duas etapas,1
770,2021-01-27 20:53:27,"Péssimo, não funciona nada! Gente, será que vcs do estado, concursados... nunca vao conseguir fazer alguma coisa bem feita!? Poxa, tô precisando resolver uma coisa tão simples, uma simples troca de senha e não consigo velho! A incompetência  estatal é fora do comum! Por favor, aprendam a trabalhar!! Ou pelo menos facilitem a vida de nós que precisamos trabalhar bem!",Péssimo,1
771,2021-01-27 16:30:18,A biometria facial é imbecilizada. Como um idoso vai fazer os movimentos na velocidade que ele pede? Nem jovem consegue. Um lixo inútil!,Um lixo,1
772,2021-01-25 15:29:11,"Só tem a opção de validar com CNH, nem todos possuem carteira de habilitação.",Péssimo,1
773,2021-01-25 12:48:40,"Muito a quem de oferecer uma boa experiência de usuário, sobretudo para usuários com pouco habilidade no uso de celulares",Péssima experiência de usuário,1
774,2021-01-25 10:48:44,"tentei realizar a prova de vida do meu pai e a experiência foi péssima, o sistema manda fazer tudo novamente quando erra um movimento sem falar do timer com 60 segundos, aquilo ali é sacanagem!

quando finalmente consegui deu erro no envio da foto

espero que ocorra alguma correção nesse sentido",prova de vida com péssima experiência,1
775,2021-01-23 15:39:44,Minha camera é super boa e ele recusa toda vez que tento fazer a verificação biometrica! Pessimooo,Um m****,1
776,2021-01-22 23:23:49,"Minha tia tem 82 anos e para fazer a biometria o aplicativo pediu a data de expedição da CNH dela. É piada de mau gosto, só pode. A CNH dela é de 1959 com a última data de expedição de 1959 também, o aplicativo tinha que pedir o número do título de eleitor que foi o documento que ela fez a biometria, ou dar a opção de escolher o documento para a biometria.",Péssimo,1
777,2021-01-22 22:49:46,"Estava querendo alterar a minha senha e precisava fazer o reconhecimento facial, ai o site mandava o QR Code, e simplesmente não funcionava. Eu tentei durante dias e não funcionava, ficava carregando por mt tempo e falhava, agora estou com urgência precisando alterar minha senha e não consigo. Eu não consigo alterar a senha pelo E-mail cadastrado, pq eu perdi esse E-mail e estou usando outro.",Sistema fraco,1
778,2021-01-22 19:03:48,"A validação facial só da erro, pede pra aguardar uns minutos e tentar de novo, mas não funciona",Não funciona,1
779,2021-01-22 18:21:02,"Os passos que se devem seguir, para fazer login não funcionam. Não consigo logar usando o QR code.",Não passo da tela de login,1
780,2021-01-22 13:59:18,"Lento, está quase sempre fora do ar. Dá sempre erro",O pior aplicativo que eu já vi,1
781,2021-01-22 01:53:03,Impossível validar foto,Impossível validar foto,1
782,2021-01-21 17:12:48,O aplicativo não cadastra a biometria facial nem a pregada. Toda hora a mesma mensagem de erro é nada. :-/,"Muito bom, se funcionasse...",1
783,2021-01-21 16:42:30,Há mais de 15 dias tento criar a conta no app e sempre aparece um erro no final.,Erro no Cadastro,1
784,2021-01-21 14:45:05,Reconhecimento Facial não conclui . Apresenta mensagem de erro mesmo fazendo o procedimento CORRETAMENTE como orientado . E aí ? Como concluir o cadastro se não é possível prosseguir com esses erros ?,Péssimo,1
785,2021-01-20 01:27:56,Esse reconhecimento facial é horrível lixo.,Nada funciona,1
786,2021-01-19 20:22:02,"Ao tirar a foto aparece escrito que não foi possível reconhecimento facial na base de dados do governo. Se esse reconhecimento já existe na base do TSE, por que não cruzam direito esses dados para melhorar esse reconhecimento facial? Porcaria de aplicativo não funciona e agora os idosos têm que ir à agência bancária em plena pandemia.",Péssimo,1
787,2021-01-19 03:37:30,Não consigo recuperar senha. Qr code trava e não deixa capturar a imagem. Já tentei muitas vezes. E agora?,Horrível,1
788,2021-01-17 23:02:35,Reconocimiento facial necessita de melhorias,Renato,1
789,2021-01-17 22:54:55,"Muito difícil reconhecimento facial, não completa a série",Fotos,1
790,2021-01-17 19:04:48,"Tentei fazer pro meu tio por que ele perdeu a visão mas tá exigindo cnh e ele não tem cnh , como que fica a nossa situação ?!",...,1
791,2021-01-17 13:53:54,"Reconhecimento facial ridículo, quem não tem noção mais apurada de tecnologia nunca vai vc conseguir utilizar o App por causa desse reconhecimento facial, aprendam com os bancos digitais.",Reconhecimento facial ridículo.,1
792,2021-01-16 19:58:32,"Péssimo aplicativo, p ler um Qr code fica travando e demora a carregar!! Horrível!",Horrível,1
793,2021-01-16 13:49:22,Estou a horas tentando fazer a verificação em duas  etapas e nada de chegar o código no meu celular é bem APP do governo mesmo nada funciona,Horrível,1
794,2021-01-16 00:37:53,Tentei 12 vezes,Quase impossível,1
795,2021-01-15 19:36:38,"Não consigo entrar, porque pede a data da CNH e eu ainda nem tenho. Precisa melhorar esse app ainda.",Não Gostei!,1
796,2021-01-15 16:22:38,"Estou tentando acessar o aplicativo tem uns 3 dias. Só fica na tela de início e não avança para a página de login. O dispositivo está atualizado. Por favor, podem corrigir? Muito obrigada ☺️",Acesso ao aplicativo,1
797,2021-01-14 17:04:26,Estou tentando validar o acesso e não consigo.,Péssimo,1
798,2021-01-14 00:01:30,"Péssimo App, estou a 2 dias tentando me cadastrar, diz que já tenho conta, e quando clico em esqueci a senha, não vai pra canto nenhum",App não abre,1
799,2021-01-13 17:50:49,"Estou precisando escanear para recuperar conta e o App simplesmente fica piscando e gastando litros de bateria do celular, lixo demais!",Não escaneia QR Code,1
800,2021-01-13 09:45:05,"Muito enfadonho. Para fazer a validação tive que faWr três vezes. Eu tenho problemas na comuna cervical, agora estou com dores e vou ter que tomar remédio pq não posso ficar rotacionando o pescoço do modo que o aplicativo solicitou.",Tem que ter paciência,1
801,2021-01-12 19:59:09,"O aplicativo é inadmissível para o nosso país, não da pra entrar pois sempre está sempre travado, uma verdadeira vergonha.",Uma vergonha,1
802,2021-01-12 03:47:10,"Estou tendo muitas dificuldades para recebe o código de redefinição de senha pelo e-mail. Tento redefini-la todos os dias e mesmo assim ainda não consegui, a plataforma também deveria oferecer a opção de redefinir através do número telefônico, mas infelizmente não aparece a opção para mim.",Inacessível,1
803,2021-01-11 21:54:29,"Através do iPhone XR ele não deixa ler o QR-code para recuperar senha... parece bug na tela de leitura, faz dias que está assim (11/01/21)",Não consigo recuperar senha,1
804,2021-01-11 13:45:14,"Fica dando erro direto no reconhecimento da foto, aplicativo péssimo",Péssimo falta mais gerenciamento do App,1
805,2021-01-09 23:02:00,"Como tudo que vem do Governo, não dava para esperar muito deste app. E para piorar o Detran resolveu deixar o CLRV no app e quem precisa ter acesso ao documento fica na mão. Conclusão: estou sem acesso ao documento do carro que acabei de registrar. Ódio define",Péssimo,1
806,2021-01-09 19:04:03,"Como tudo que vem do governo brasileiro, uma verdadeira porcaria, para mim que sou mais jovem já foi difícil ter acesso a ele, minha mãe tem tentado utilizar faz tempo e não consegue acessar de jeito nenhum, esse reconhecimento facial não funciona, o aplicativo trava toda hora, fica dando vários bugs. Serve para basicamente nada esses aplicativos do governo. Como sempre.",Péssimo,1
807,2021-01-06 20:30:16,Tive que tentar por quase uma hora a validação da imagem. O sensor melhor em comparação ao anterior mas por algum motivo não validava de jeito nenhum(como se eu não fosse eu).,Imagem,1
808,2021-01-06 16:38:04,"Há dois dias tentando mudar minha senha pela validação facial e não prossegue, só volta pra tela do início. Péssimo como tudo desse governo.",Péssimo. Trava e volta pra tela de início,1
809,2021-01-06 01:03:13,"Não estou conseguindo fazer  leitura do QR-code, o aplicativo fica travando toda hora.",Péssimo aplicativo,1
810,2021-01-05 18:23:34,"Meu celular não tem cadastro biométrico, por conta disso não consigo utilizar o aplicativo. (iPhone 11 pro)",Péssimo.,1
811,2021-01-05 16:42:16,"Não consigo redefinir minha senha, sigo as regras do app para seguir QR code, só que não funcionar! não ler e app fecha sozinho e fica piscando  affs , como irei me inscrever no enem agora?",Senha,1
812,2021-01-05 12:45:20,Confuso demais e não resolvo o que preciso resolver. Reclamações só em Brasília é presencialmente. É brincadeira?!,Muito ruim!,1
813,2021-01-01 21:20:46,"Não é possível concluir o login do app, pois não é possível validar a “Verificação Facial”. Erro informado: Validação biométrica ou dado inválido.",“Verificação biométrica inválida.”,1
814,2020-12-28 15:38:26,Muito ruim mesmo! Não consigo recuperar alterar minha senha. Vou perder a prova do enem por causa disso.,Muito Ruim,1
815,2020-12-27 23:26:53,"Nao consigo scanear o code e fica dando muita instabilidade no app, tá muito ruim!",Nao consigo,1
816,2020-12-25 15:44:49,Lixo,Lixo,1
817,2020-12-21 01:10:33,Tentei todos os métodos e não consigo acessar essa porcaria.,O pior,1
818,2020-12-19 01:05:58,"É impossível cadastrar endereço, tanto no app quanto no site, preciso urgente usar alguns serviços que o gov.br abrange e nao consigo colocar meu endereço! Péssimo!",Impossível cadastrar endereço.,1
819,2020-12-18 00:14:46,"O site .Gov dia que o sistema possibilitaria a recuperação da senha pelo título de eleitor e pela CNH, porém só aparece CNH e quem não tem ??",Ruim,1
820,2020-12-16 15:44:51,Aplicativo fica piscando e é impossível fazer a validação facial e recuperar a senha,Está bugado,1
821,2020-12-16 13:37:09,"O aplicativo não me deixa acessar minha conta por falha na validação biométrica. Não há suporte e ninguém a recorrer, muito ruim!! Estou bloqueada pela falta de eficiência",Falha na validação biométrica (facial),1
822,2020-12-15 22:39:56,O App não está lendo ou identificando o QR Code no sistema IOS,Impossibilidade de leitura de QR Code,1
823,2020-12-15 12:26:07,So vive dando erro nessa porcaria,Péssimo,1
824,2020-12-14 22:50:45,"O app não adianta de nada, se pra autenticar precisa do faceid que precisa da cnh. Quem nao tem cnh usa como?",Pessimo,1
825,2020-12-14 22:19:59,Muitas falhas. A tela fica piscando e abrindo e fechando o tempo inteiro....,Muitas falhas,1
826,2020-12-14 21:47:25,"Não consigo criar uma senha, a tela fica piscando toda hora no momento que tento ler o QR Code",Tela piscando,1
827,2020-12-14 11:55:36,"Preciso dar a minha justificava por não ter comparecido na prova do Encceja de 2019, e ao tentar fazer a validação de segurança da minha conta, da inválido todas as vezes quando faço o cadastro da minha biometria facial. E para melhorar, só da pra fazer isso dentro do app. 
Não acredito que vou perder mais uma prova por causa de um problema do próprio app. 😡",Biometria facial,1
828,2020-12-11 15:24:16,"Tentei cadastrar DIVERSAS vezes a minha biometria pelo celular mas simplesmente NÃO FUNCIONA!...
Precisa corrigir isso urgentemente",Biometria não funciona!,1
829,2020-12-10 01:22:08,"Por gentileza, alguém poderia informar como faço para alterar a foto do aplicativo? Se não tem está opção, a sugestão seria incluir para que possamos fazer esta alteração. Aplicativo muito falho, com poucas opções, incluindo essa de alterar a foto.",Alterar foto do aplicativo,1
830,2020-12-09 20:10:36,Estou a vários dias tentando entrar no app e não consigo me cadastrar nessa porcaria,Péssimo,1
831,2020-12-08 11:47:54,"Horrível. Pede para colocar a senha, aí diz que está errada e manda usar a opção recuperação de senha. Depois de fazer todo o processo de recuperação de senha continua dizendo que a senha está incorreta e mandando usar a recuperação. Muito ruim!",Horrível,1
832,2020-12-08 03:17:49,"Meu Irmão não lembra a senha do gov e ja tentou recuperar ela mil vezes pelo site em “esqueci minha senha”, já mandou e-mail para o gov e ja ligou para o INEP (pois ele vai perder o enem por conta disso) e NADAAA! Por favor nos ajude a resolver esse problema.",POR FAVOR ME AJUDE!!!!,1
833,2020-12-05 17:20:27,"Parece q o app bugou.. diz que no campo “nome” deve ter somente letras e espaços, não consigo concluir",Não consigo criar meu cadastro,1
834,2020-12-05 03:48:24,"O app não faz a leitura do Qr Code, a tela fica piscando e volta para o início, é inutilizável.",Mal funcionamento,1
835,2020-12-04 18:27:54,"Não abre aff, toda hora a mensagem: “Não foi possível acessar o serviço remoto” aff app euim da misera doido",Não dá para acessar,1
836,2020-12-04 13:35:12,Nunca vi um aplicativo tão ruim. Preciso alterar o ramo de atividade do meu cnpj para emitir nota fiscal e o app NEM ABRE. Fica travando e piscando. Como que um app tão importante não funciona da maneira correta? Onde ligo para ter um suporte digno?,Péssimo,1
837,2020-12-03 13:29:24,Segunda vez que fui utilizar e ele não reconheceu a identificação facial cadastrada anteriormente. Na realidade não vejo propósito desse aplicativo.,Segundo uso e novamente cadastro,1
838,2020-12-02 22:02:13,"Tela piscando, horrível",Travamento,1
839,2020-12-02 00:01:26,Quem nunca teve CNH o sistema ao iniciar o cadastramento não avança. Trava,CNH,1
840,2020-12-01 14:01:38,Faz horas que estou tentando abrir o app com o qrcode para fazer a validação facial para recuperar senha e não abre! O app não está funcionando.,Não funciona,1
841,2020-11-30 22:58:49,Estou a 3 dias tentando o reconhecimento facial e não completa!!!,Pessimo,1
842,2020-11-30 20:19:00,Só consegui realizar depois da 8 tentativa,Biometria,1
843,2020-11-30 19:22:35,"Fica trancando, uma burocracia gigantesca pra nada.",Péssimo,1
844,2020-11-29 00:08:08,"Como pode algo q em sua maioria vai atender o idoso, ser complexo desse jeito? Proposta nota 10, execução 0. Só passa raiva. Conselho: nunca percam sua senha pq não conheço um filho de Deus que consiga fazer a verificação facial desse aplicativo!",Horrível,1
845,2020-11-27 20:34:44,"Não funciona, não consigo concluir o cadastro. Não consigo fazer o reconhecimento facial. Não dão um suporte ou uma ajuda para poder resolver o problema.",Péssimo,1
846,2020-11-26 23:22:33,"Toda vez que faço o reconhecimento facial o aplicativo diz que tem erro no meu dado biométrico e o pior, não consigo nem recuperar a senha de algo que nunca criei .. Complicado .. Meu documento vence em 2 dias e como ficarei?",Problemas,1
847,2020-11-25 16:12:46,Troquei de celular e não consigo validar a minha foto .. tenho cnh digital e e-Título mas não consigo validar o meu rosto péssimo na biometria precisa melhorar muito !!! E não tem suporte ninguém responde ou auxilia ... na realidade se você der sorte tudo bem caso contrário ... sinto muito,Não funciona,1
848,2020-11-23 20:21:22,"Não consigo fazer o reconhecimento facial, sempre nos padrões do App",Reconhecimento facial péssimo,1
849,2020-11-20 17:03:24,"App carrega infinitamente, não abre.",Carrega infinitamente,1
850,2020-11-19 15:09:14,"Oque esperar de um APP do governo? Dentro do app pede pra baixar o app, UX loop, 2 captcha pra dar erro no final e refazer todo o processo. BR tem que se f mesmo",Lixo,1
851,2020-11-19 12:48:09,A redefinição de senha pela validação facial no aplicativo não funciona. Carrega e da a mensagem de “erro. Não foi possível acessar o serviço remoto. Tente novamente em alguns minutos”. E nunca funciona! Preciso cancelar o meu MEI e não consigo!!,Redefinição de senha,1
852,2020-11-18 11:27:19,Apenas uma maneira para efetuar login na conta e não consigo entrar na minha conta porque o sistema biométrico não funciona.,Biometria,1
853,2020-11-17 12:35:48,Precisa melhorar o reconhecimento facial.,Sistema falho,1
854,2020-11-14 16:49:21,"Preciso instalar o app no smartphone para habilitar a verificação em duas etapas, mas sempre recebo a mensagem “verificação biométrica inválida”, mesmo seguindo as orientações do app.",Verificação biométrica inválida,1
855,2020-11-12 12:51:47,"Tenho iphone 11, na leitira qr code trava fica piscando.",Falha app,1
856,2020-11-12 01:32:10,"Faço o login normalmente, mas na hora de fazer o reconhecimento não valida, muito mal feito essa funcionalidade.",Não Reconhece minha Biometria,1
857,2020-11-11 22:25:03,"Não consigo recuperar a senha, sempre da erro e pede pra tentar dentro de alguns minutos, já tentei várias vezes e nada.",Péssimo,1
858,2020-11-10 23:23:32,"O aplicativo apresenta falhas na identificação facial, por favor corrijam isso.",Melhorias tem que ser feita no aplicativo,1
859,2020-11-09 14:58:33,"Estou a mais de 5 dias tentando fazer reconhecimento facial, para recuperar senha e depois que faz todos os passos e tem que ir para as fotos não abre, manda tentar novamente mais tarde.",Muito ruim,1
860,2020-11-06 11:50:26,"Não funciona! Sempre demora demais para entrar, pede validação facial mas não faz a leitura direito. Não temos acesso a tudo que precisamos. Difícil de anexar documentos com o tamanho que eles pedem. Difícil de mexer.",Péssimo,1
861,2020-11-04 15:53:02,Reconhecimento facial é muito rápido,Ruim,1
862,2020-11-03 12:45:22,"Não consigo recuperar a senha do aplicativo da minha CNH, pois cai no meu gov é esse não abre por nada, só da erro.",Péssimo,1
863,2020-11-02 14:21:55,"Iniciativa louvável, mas o reconhecimento facial e a sua comparação com a foto da CNH simplesmente não funciona comigo",Reconhecimento facial via CNH nao funciona,1
864,2020-10-30 11:48:31,Um absurdo! Um lugar leva a outro por onde você já passou. Sistema e app totalmente falhos.,Corrida dos ratos.,1
865,2020-10-29 12:48:51,"Não consigo cadastrar, código QR fica dando erro, tela piscando.",Atualizem o app,1
866,2020-10-29 12:09:31,O app vai ler o qrCod trava e volta para a tela inicial,Não funciona,1
867,2020-10-26 19:48:01,"Esse Aplicativo não é legal, nunca consegui fazer a validação fácil, sempre da erro!",Não aprovei,1
868,2020-10-26 19:09:46,Eu tenho a carteira digital de trânsito e o mesmo diz que eu não tenho .,??,1
869,2020-10-26 18:44:23,Não funciona pra nada ...,TRAVA O CELULAR O TEMPO TODO,1
870,2020-10-26 18:08:54,Não deveria pedir reconhecimento facial após entrar com a senha,Ruim,1
871,2020-10-26 16:58:19,O app não consegue validar a foto de forma alguma. Fiquei até com dor no pescoço de tanto que fiquei virando o rosto de um lado pro outro.,Não reconhecimento facial,1
872,2020-10-24 18:16:32,Alguém saberia como recuperar senha eu não tenho mas número e nem mostra email ?,Senha,1
873,2020-10-22 22:16:58,"Erros todo momento para registrar a senha. 
Trava o celular no momento de leitura do QRcode. 
Realmente péssimo, seria muito esperar algo bom.",Erros,1
874,2020-10-22 21:00:20,"Tentei recuperar minha senha. Após realizar a leitura do código QR, o aplicativo fica dando erro e pede para tentar mais tarde. Tentei em dias diferentes com a atualização mais recente do app, porém fica dando erro e não consigo recuperar minha senha.",Fica dando erro,1
875,2020-10-20 21:09:28,Péssimo,Péssimo,1
876,2020-10-20 20:53:00,Conseguiu fazer um iPhone ficar travando 😕,Ruim,1
877,2020-10-20 14:19:35,Da erro em tudo e não tem dados,Não tem serventia,1
878,2020-10-19 08:31:35,"Ao efetuar a recuperação da senha no site “meu INSS” no computador é solicitado que a leitura do QR code seja feita pelo app.
Contudo, ao abrir o app, o leitor de QR code não funciona. O app fica piscando e depois volta à tela de início.",Não funciona no iPhone,1
879,2020-10-18 02:58:35,Repetidos erros para recuperação de senha!,Erros constantes,1
880,2020-10-16 21:05:18,Dá uns bugs horríveis no iphone. A tela fica travando e não carrega nada.,No Iphone dá Bug,1
881,2020-10-16 19:29:05,"Eu não tenho CNH, e não é possível acessar ao cadastro sem essa informação, a “verificação de foto” (chamada biometria, pelo sistema) não vai à frente. Corrijam isso.",APP SÓ ABRE PARA QUEM TEM CNH,1
882,2020-10-15 04:00:52,"Estou precisando recuperar minha senha mas não consigo fazer a validação biométrica, estou a horas tentando e sempre diz que a biometria não encontrada.",Insatisfeito,1
883,2020-10-15 00:03:34,Muito mal orientado.,Não entendi,1
884,2020-10-13 18:55:03,"Ruim demais, sistema de cadastro eh confuso",Meu gov.br,1
885,2020-10-13 09:51:19,Não consegui finalizar a validação biométrica com a mensagem de que havia falta de iluminação! Palhaçada!,Péssimo,1
886,2020-10-09 18:40:18,O aplicativo não lê o QR code . Não consigo recuperar minha senha.,Problemas QR code,1
887,2020-10-09 18:38:34,"Não funciona 
Vai ler qr code e a tela fica piscando",Bug,1
888,2020-10-09 14:21:16,"Muito ruim, precisei repetir 14 x","Muito ruim, precisei repetir 14 x",1
889,2020-10-09 03:12:45,"Aplicativo péssimo, quem usa óculos não consegue ficar acompanhando os movimentos e enxergando a tela do celular sem óculos. Muito ruim, se fosse um aplicativo comercial meu desejo de adquirir seria negativo. Péssimo de verdade!!!",Super péssimo,1
890,2020-10-08 15:24:55,Eu tento cadastrar uma nova senha e nada. Fica dizendo que o app tá desatualizado. Mas eu apaguei e baixei de novo e continua o mesmo problema. Tá assim pelo celular e pelo computador. Arrumem isso por favor!!!!,Péssimo,1
891,2020-10-08 00:08:01,"Tenho os requisitos, mas não cadastra biometria facial. Tenho CNH e o sistema usa os dados dela para validar o cadastro, mesmo assim não funciona a coisa. Precisa melhorar bastante. A ideia é boa.",Não reconhece biometria facial,1
892,2020-10-06 21:49:23,"Consegui acessar via laptop, mas via app (iPhone 5), negativo.",Erro no acesso,1
893,2020-10-05 21:57:41,"App péssimo! Usabilidade passou longe, ux neste app nunca existiu!",Uma porcaria e super complicado,1
894,2020-10-05 17:37:11,"Favor fazer atualização do app para corrigir erro de não conseguir trocar senha
Estão usando minhas informações 
O e-mail qie está cadastrado não é o meu 
Nem o telefone 
Preciso resolver isso 
Como faço sem ser pelo app ?",App não abre,1
895,2020-10-04 14:58:28,Da erro em algumas funções e fecha o app.,Muitos erros!!!,1
896,2020-10-04 00:40:19,Tentei a validação facial e dá erro! Fiz mais de 20x e nao lê o QR CODE,Dá erro o tempo todo,1
897,2020-10-01 19:17:36,Não funciona!!!! 😡,Podre,1
898,2020-10-01 15:59:29,"Não manda SMS para fazer a validação, não aceita as fotos. Em resumo, não funciona.",Péssimo,1
899,2020-10-01 15:32:41,Após o tutorial ele volta para único efica nesse vai e vem.,Não funciona,1
900,2020-09-30 18:32:25,"App e Sac não ajudam. Tive minha conta criada por outra pessoa e agora não consigo recuperar, nem com reconhecimento facial!!!
Já tentei em 3 celulares e todos apresentam erro em alguma parte do processo. Difícil viu!!!",Porcaria!!!,1
901,2020-09-30 03:03:20,"Estou a 40 min tentando e não reconhece. Vou arriscar a vida do meu pai de 87 anos amanhã na fila do banco para fazer o teste de vida, por que o aplicativo não funciona.",App péssimo,1
902,2020-09-29 22:59:32,"Simplesmente impossível de usar
Métodos de autenticação malucos que nunca funcionam!
Nenhuma das opções funciona e o App pede mais recaptcha que dados.
Inútil, dinheiro jogado fora!
Desisti e removi esse e os demais com integrações.",Como todos os aplicativos do governo horrível,1
903,2020-09-29 22:57:29,Não consigo refazer facial pra prova de vida pro INSS,Não consigo refazer facial,1
904,2020-09-29 00:58:43,"O app pede a validação facial, sendo que nem cadastrado foi. Como eu vou cadastrar sendo que nem consigo logar?",Horrível,1
905,2020-09-28 20:23:33,Horrível,Horrível,1
906,2020-09-28 13:35:52,"Vim auxiliar uma idosa, e depois de mais de vinte tentativas o reconhecimento facial diz para repetir. Como sempre o sistema do INSS dando um show de incompetência. Amanhã o filho da senhora levará ela até uma agência bancária para fazer a prova de vida em meio à pandemia. Vergonhoso.",Simplesmente Constrangedor,1
907,2020-09-27 00:50:38,"Já tentei milhares de vezes, mas não consegue reconhecer o rosto, alegam falta de iluminação, o que não é! Impossível entrar! Consertem isso!",Poderia ser bom,1
908,2020-09-26 00:36:14,??????? Um lixo não presta,E o pior que eu vir não presta pra nada e ainda não consegui fazer nada ????,1
909,2020-09-25 12:23:14,"O processo não funciona, pede pra abrir o próprio app (meu gov ) sendo que já estou nele, e ainda por cima da falha!!",⚠️Redefinição de senha⚠️,1
910,2020-09-25 04:06:14,"Tento entrar no app para acessar meus documentos porém o mesmo não reconhece a minha senha e quando tento mudar a senha ele da erro e solicita que eu tente novamente mais tarde, gostaria de saber como prosseguir",App com erro,1
911,2020-09-24 22:07:08,"Por dias tento alterar minha senha, pq não consigo acessar minha carteira de trabalho digital. Já tentei por todos os meios de recuperação de senha, não consigo. Recebi a orientação por e-mail, para que fosse enviado algumas fotos dos meus documentos, para assim receber uma nova senha. Após enviar os documentos, não tive mais respostas. Precisava muito da carteira de trabalho, e infelizmente não consigo acessar...",Acesso,1
912,2020-09-24 21:33:39,"App horrível, simplesmente não dá para mexer. A tela fica tremendo, fica atualizando toda hora, não consigo alterar a senha, sai da pagina e volta a tela inicial, a biometria quando vc consegue fazer é invalidada, desisto! Sem contar que eu já tinha cadastro no site sem nem saber e com dados totalmente diferentes dos meus!",Péssimo,1
913,2020-09-24 19:48:29,"Ruim, cheio de falhas. Parece ser ruim de propósito para o usuário simplesmente não conseguir avançar.",Aplicativo de péssima qualidade,1
914,2020-09-24 18:19:11,"Diz após cadastro fácil para seguir, mas isso simplesmente é impossível! Nem o app nem a página web dão possibilidade de seguir! Frustrante!",Não dá pra cadastra pelo app facial!!!,1
915,2020-09-24 16:25:55,"Só a mensagem “erro não foi possível acessar o serviço remoto, tente novamente em alguns minutos “, pelo jeito já faz tempo... resolvam por favor....

Atualizei e tentei novamente, mesmo erro, o que está acontecendo??",Não funciona,1
916,2020-09-24 15:20:22,"Simplesmente não consegue fazer o reconhecimento facial.

E agora????",Uma porcaria,1
917,2020-09-23 20:29:11,"Necessita informar dados da CNH, mas nem todos tem CNH. A função de reconhecimento facial também não funciona. Muito ruim.",Aplicativo péssimo,1
918,2020-09-22 21:51:10,"Ao tentar ler o Qr Code para recuperar a senha, ele não para de atualizar a página, deixando o app absolutamente impossível de mexer. O tempo todo fica passando a mesma página sem pagar.",QR CODE trava o app,1
919,2020-09-22 14:45:53,"O app não abre pelo código de QR-Code, não deixa acessar..",Não funciona,1
920,2020-09-22 14:25:57,Mesmo após a atualização de hoje (22/09/2020) ainda não é possível conseguir recuperar a senha. Consertem isso por favor. É só ver nos comentários como esse erro é recorrente.,Continua ruim,1
921,2021-07-12 23:05:47,"Funcionava belezinha
Mas infelizmente a cinco dias já eu tô tentando verificar meu dados minhas coisas aqui no telefone por essa desgraça aqui e a desgraça do código não vem 
Agora eu estou impossibilitado de acompanhar meus dados em todos os meus outros aplicativos que envolve o mesmo e o código não chega. 
Que palhaçada é essa hein?
Desgraçaaaaaaaaaaaaaaaaa😡🤬
Já tô com dor de cabeça de preocupação achando que perdi minhas coisas inclusive meu dinheiro que tenho a receber e essa desgraça não ajuda 
Ah vsfd",Saco isso já,1
922,2021-09-27 17:21:31,"Péssimo 
Cada dia pior 
Todo dia muda pra pior 
Péssimo 
Não funciona 
Uma droga 
Atrasa a vida do contador ao invés de ajudar 
Precisa melhorar muiiiiiotoooooooo
Tá péssimo
Coisa de amador",Opinião,1
923,2021-07-05 14:25:46,"Estava funcionando até sexta dia 02/07/2021 
Agora não existe opção de ativar duplo fator de autenticação ! Ou seja todos os meus dados estão a disposição do hacker ! Tem que consertar isso urgente !!!!!!!!!!!!!!!",Autenticação duplo fator parou de funcionar,1
924,2021-05-26 16:58:01,Nota zeroooooooo,Nota zeroooooo,1
925,2021-05-17 23:35:47,"Horrível! Péssimo! Não merece nem uma estrela!!! Estou há dias tentando fazer a prova de vida do meu pai, ele está fazendo tudo certo mas não reconhecem. Vocês fazem isso de propósito só p/ dificultar a vida do idoso! Pelo amor de Deus! São idosos!!!!!!!!! Precisam facilitar o acesso a esse aplicativo. É o pior de todos!!! Nota ZERO. Enfurecida com tamanho desrespeito aos aposentados.",Pior de todos!!!,1
926,2021-03-30 17:32:27,"Ridículo de ruim 
Horrível 
Péssimo 
Não baixe 
Não prestaaaaaaaaaaaa",Não presta,1
927,2021-03-18 21:21:45,"Reconhecimento fácil não funciona, minha irmã tentou entrar com o cpf dela e pediram a CNH, sendo que ela nem tem, como esse app pode ser avaliado com 4,7????? Sendo que ele nem funciona!!!!!!!!",Horrível,1
928,2021-02-03 23:06:40,"Faz mais de mês que estou tentando recuperar meu cadastro. Gerei o codifico pelo internet banking e fala que a senha está incorreta. 
Tentei validação com título de eleitor/CNH, o aplicativo trava.
Tentei validação com qr code no computador, o aplicativo não lê, fica piscando a tela e trava.
IMPOSSÍVEL!!!!!!!! Não sei mais o que faço com essa porcaria de aplicativo pra recuperar minha conta!!
Péssimo! Péssimo!",Péssimo,1
929,2020-10-01 16:12:55,Não possui a opção de recuperar senha por meio do Título de Eleitor!!!!!!!!!!!!,Recuperação de senha,1
930,2020-09-28 18:45:19,"Tudo de vocês tem burocracia !!!!!!!! A pandemia é só mais uma desculpa pra não trabalharem e jogarem a gente pra aplicativos confusos, que não funcionam!!! O número 153 que vocês dão está abarrotado de gente, somos obrigados a ficar 40 min com a cara quente esperando que alguém nos atenda isso quando a ligação não cai!",HORRÍVEL,1
931,2020-05-22 03:06:24,"Já tem um cadastro com meu cpf🤔sendo que, não é meu nome! O que faço?",Error,1
